"playlist_id","track.id","track.explicit","track.name","track.popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","playlist_name"
"0e9KPdQS6JfelKDlMRGNo2","7mWFF4gPADjTQjC97CgFVt",FALSE,"Baila Baila Baila - Remix",86,0.785,0.572,2,-7.504,1,0.123,0.0598,0,0.218,0.49,100.016,"audio_features","7mWFF4gPADjTQjC97CgFVt","spotify:track:7mWFF4gPADjTQjC97CgFVt","https://api.spotify.com/v1/tracks/7mWFF4gPADjTQjC97CgFVt","https://api.spotify.com/v1/audio-analysis/7mWFF4gPADjTQjC97CgFVt",235284,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","3f5lA8nnc4YYF1qf78WpHw",FALSE,"Ella Quiere Beber - Remix",86,0.75,0.665,8,-3.083,1,0.124,0.265,0,0.0515,0.697,95.239,"audio_features","3f5lA8nnc4YYF1qf78WpHw","spotify:track:3f5lA8nnc4YYF1qf78WpHw","https://api.spotify.com/v1/tracks/3f5lA8nnc4YYF1qf78WpHw","https://api.spotify.com/v1/audio-analysis/3f5lA8nnc4YYF1qf78WpHw",219357,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","3HVWdVOQ0ZA45FuZGSfvns",FALSE,"I Don't Care (with Justin Bieber)",98,0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,"audio_features","3HVWdVOQ0ZA45FuZGSfvns","spotify:track:3HVWdVOQ0ZA45FuZGSfvns","https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns","https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns",219947,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","56f5qnyAlZdlz8wrUDA50h",TRUE,"Desconocidos",71,0.719,0.753,7,-4.891,1,0.179,0.118,4.21e-06,0.212,0.675,174.107,"audio_features","56f5qnyAlZdlz8wrUDA50h","spotify:track:56f5qnyAlZdlz8wrUDA50h","https://api.spotify.com/v1/tracks/56f5qnyAlZdlz8wrUDA50h","https://api.spotify.com/v1/audio-analysis/56f5qnyAlZdlz8wrUDA50h",204564,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","116H0KvKr2Zl4RPuVBruDO",FALSE,"MIA (feat. Drake)",88,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,"audio_features","116H0KvKr2Zl4RPuVBruDO","spotify:track:116H0KvKr2Zl4RPuVBruDO","https://api.spotify.com/v1/tracks/116H0KvKr2Zl4RPuVBruDO","https://api.spotify.com/v1/audio-analysis/116H0KvKr2Zl4RPuVBruDO",210368,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","3NbwRR74N1FykCWETcEk3j",FALSE,"Ven y Hazlo Tú (feat. Arcángel)",75,0.77,0.691,11,-5.624,0,0.217,0.365,0,0.34,0.363,127.795,"audio_features","3NbwRR74N1FykCWETcEk3j","spotify:track:3NbwRR74N1FykCWETcEk3j","https://api.spotify.com/v1/tracks/3NbwRR74N1FykCWETcEk3j","https://api.spotify.com/v1/audio-analysis/3NbwRR74N1FykCWETcEk3j",262500,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","7ch7IMYm9DaujSfI1ToSzu",FALSE,"Mi Error",71,0.565,0.629,7,-5.516,1,0.0595,0.37,0,0.217,0.344,167.961,"audio_features","7ch7IMYm9DaujSfI1ToSzu","spotify:track:7ch7IMYm9DaujSfI1ToSzu","https://api.spotify.com/v1/tracks/7ch7IMYm9DaujSfI1ToSzu","https://api.spotify.com/v1/audio-analysis/7ch7IMYm9DaujSfI1ToSzu",215133,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","278kSqsZIiYp8p3QjYAqa8",TRUE,"NI BIEN NI MAL",82,0.826,0.449,5,-8.33,0,0.0674,0.556,1.85e-05,0.273,0.337,128.028,"audio_features","278kSqsZIiYp8p3QjYAqa8","spotify:track:278kSqsZIiYp8p3QjYAqa8","https://api.spotify.com/v1/tracks/278kSqsZIiYp8p3QjYAqa8","https://api.spotify.com/v1/audio-analysis/278kSqsZIiYp8p3QjYAqa8",236216,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","4AKWHLChPxYdXAB2cHmZB7",TRUE,"Controla",80,0.758,0.699,6,-5.636,1,0.171,0.504,0,0.0922,0.594,90.013,"audio_features","4AKWHLChPxYdXAB2cHmZB7","spotify:track:4AKWHLChPxYdXAB2cHmZB7","https://api.spotify.com/v1/tracks/4AKWHLChPxYdXAB2cHmZB7","https://api.spotify.com/v1/audio-analysis/4AKWHLChPxYdXAB2cHmZB7",208000,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","08aYFNUTIOMGq93e2VSArQ",FALSE,"Que Le De",83,0.77,0.75,0,-2.715,1,0.0785,0.19,0,0.0618,0.609,99.997,"audio_features","08aYFNUTIOMGq93e2VSArQ","spotify:track:08aYFNUTIOMGq93e2VSArQ","https://api.spotify.com/v1/tracks/08aYFNUTIOMGq93e2VSArQ","https://api.spotify.com/v1/audio-analysis/08aYFNUTIOMGq93e2VSArQ",225600,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","4lzxJ4jCuFDXXGkE1LmpKR",FALSE,"Verte Ir",91,0.857,0.647,11,-4.152,0,0.0984,0.391,1.2e-06,0.0842,0.553,95.982,"audio_features","4lzxJ4jCuFDXXGkE1LmpKR","spotify:track:4lzxJ4jCuFDXXGkE1LmpKR","https://api.spotify.com/v1/tracks/4lzxJ4jCuFDXXGkE1LmpKR","https://api.spotify.com/v1/audio-analysis/4lzxJ4jCuFDXXGkE1LmpKR",267500,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","4RGKft6YTTWHjpQeRIInuS",FALSE,"Culpables",66,0.728,0.812,8,-3.017,0,0.0833,0.287,2.9e-06,0.13,0.418,130.029,"audio_features","4RGKft6YTTWHjpQeRIInuS","spotify:track:4RGKft6YTTWHjpQeRIInuS","https://api.spotify.com/v1/tracks/4RGKft6YTTWHjpQeRIInuS","https://api.spotify.com/v1/audio-analysis/4RGKft6YTTWHjpQeRIInuS",228960,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","7BuHdm4lQqcyG3qTwdkxus",FALSE,"Aullando",86,0.8,0.74,10,-4.52,0,0.0479,0.184,0,0.0558,0.775,90.035,"audio_features","7BuHdm4lQqcyG3qTwdkxus","spotify:track:7BuHdm4lQqcyG3qTwdkxus","https://api.spotify.com/v1/tracks/7BuHdm4lQqcyG3qTwdkxus","https://api.spotify.com/v1/audio-analysis/7BuHdm4lQqcyG3qTwdkxus",226200,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","1khmgu0pveJbkbpbkyvcQv",TRUE,"La Romana",80,0.655,0.725,0,-5.497,1,0.188,0.0327,0.00264,0.0611,0.326,125.8,"audio_features","1khmgu0pveJbkbpbkyvcQv","spotify:track:1khmgu0pveJbkbpbkyvcQv","https://api.spotify.com/v1/tracks/1khmgu0pveJbkbpbkyvcQv","https://api.spotify.com/v1/audio-analysis/1khmgu0pveJbkbpbkyvcQv",300579,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","4vCAzANUWDE24URV6wQ4ra",TRUE,"Otra Noche en Miami",75,0.514,0.646,1,-8.833,1,0.275,0.197,2.3e-05,0.0958,0.297,88.661,"audio_features","4vCAzANUWDE24URV6wQ4ra","spotify:track:4vCAzANUWDE24URV6wQ4ra","https://api.spotify.com/v1/tracks/4vCAzANUWDE24URV6wQ4ra","https://api.spotify.com/v1/audio-analysis/4vCAzANUWDE24URV6wQ4ra",233128,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","7anSoGdgtmJTAPZBzcPhO6",TRUE,"Cuaderno",81,0.681,0.648,1,-5.021,0,0.38,0.524,0,0.104,0.687,172.019,"audio_features","7anSoGdgtmJTAPZBzcPhO6","spotify:track:7anSoGdgtmJTAPZBzcPhO6","https://api.spotify.com/v1/tracks/7anSoGdgtmJTAPZBzcPhO6","https://api.spotify.com/v1/audio-analysis/7anSoGdgtmJTAPZBzcPhO6",286507,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","2vrpcQNg6itmgVZWsNjWe0",FALSE,"Un Año",74,0.773,0.378,1,-7.062,0,0.0531,0.14,0,0.133,0.513,94.946,"audio_features","2vrpcQNg6itmgVZWsNjWe0","spotify:track:2vrpcQNg6itmgVZWsNjWe0","https://api.spotify.com/v1/tracks/2vrpcQNg6itmgVZWsNjWe0","https://api.spotify.com/v1/audio-analysis/2vrpcQNg6itmgVZWsNjWe0",163813,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","0jeS8PyyIRAG0A3t5DtL71",TRUE,"La Playa",83,0.796,0.683,10,-2.754,0,0.15,0.108,0,0.107,0.353,140.108,"audio_features","0jeS8PyyIRAG0A3t5DtL71","spotify:track:0jeS8PyyIRAG0A3t5DtL71","https://api.spotify.com/v1/tracks/0jeS8PyyIRAG0A3t5DtL71","https://api.spotify.com/v1/audio-analysis/0jeS8PyyIRAG0A3t5DtL71",207731,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","6it15CsDlkqB7N4lF0C1qM",TRUE,"Caro",79,0.651,0.575,0,-7.739,1,0.299,0.627,0.000202,0.0961,0.248,160.007,"audio_features","6it15CsDlkqB7N4lF0C1qM","spotify:track:6it15CsDlkqB7N4lF0C1qM","https://api.spotify.com/v1/tracks/6it15CsDlkqB7N4lF0C1qM","https://api.spotify.com/v1/audio-analysis/6it15CsDlkqB7N4lF0C1qM",229456,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","4S8wmEZy12C5UJUU0IQUee",TRUE,"Dios Bendiga (Remix)",67,0.76,0.838,6,-4.347,0,0.051,0.39,0,0.166,0.863,159.938,"audio_features","4S8wmEZy12C5UJUU0IQUee","spotify:track:4S8wmEZy12C5UJUU0IQUee","https://api.spotify.com/v1/tracks/4S8wmEZy12C5UJUU0IQUee","https://api.spotify.com/v1/audio-analysis/4S8wmEZy12C5UJUU0IQUee",241504,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","2E82gORVSA7UMEz5M1IP3b",FALSE,"Punto G",72,0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000117,0.125,0.905,165.994,"audio_features","2E82gORVSA7UMEz5M1IP3b","spotify:track:2E82gORVSA7UMEz5M1IP3b","https://api.spotify.com/v1/tracks/2E82gORVSA7UMEz5M1IP3b","https://api.spotify.com/v1/audio-analysis/2E82gORVSA7UMEz5M1IP3b",183160,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","6qoIFQfdmaQF9A1gb67tR7",FALSE,"Ocean",79,0.727,0.482,11,-6.193,1,0.115,0.933,0,0.388,0.487,74.93,"audio_features","6qoIFQfdmaQF9A1gb67tR7","spotify:track:6qoIFQfdmaQF9A1gb67tR7","https://api.spotify.com/v1/tracks/6qoIFQfdmaQF9A1gb67tR7","https://api.spotify.com/v1/audio-analysis/6qoIFQfdmaQF9A1gb67tR7",155947,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","3g4UyIcQwutiG0TfW32GnX",FALSE,"Esclavo de Tus Besos",87,0.805,0.671,5,-5.316,1,0.111,0.113,0,0.278,0.522,90.979,"audio_features","3g4UyIcQwutiG0TfW32GnX","spotify:track:3g4UyIcQwutiG0TfW32GnX","https://api.spotify.com/v1/tracks/3g4UyIcQwutiG0TfW32GnX","https://api.spotify.com/v1/audio-analysis/3g4UyIcQwutiG0TfW32GnX",219302,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","0tJCo71s7HT9Mu5Z4juuLw",FALSE,"Solita",78,0.679,0.831,2,-1.866,1,0.109,0.159,1.1e-06,0.097,0.88,88.792,"audio_features","0tJCo71s7HT9Mu5Z4juuLw","spotify:track:0tJCo71s7HT9Mu5Z4juuLw","https://api.spotify.com/v1/tracks/0tJCo71s7HT9Mu5Z4juuLw","https://api.spotify.com/v1/audio-analysis/0tJCo71s7HT9Mu5Z4juuLw",219520,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","2swZ0X1njeU32SNJeBKIfW",FALSE,"Inmortal",77,0.77,0.775,8,-4.65,0,0.0349,0.178,0,0.0651,0.848,124.015,"audio_features","2swZ0X1njeU32SNJeBKIfW","spotify:track:2swZ0X1njeU32SNJeBKIfW","https://api.spotify.com/v1/tracks/2swZ0X1njeU32SNJeBKIfW","https://api.spotify.com/v1/audio-analysis/2swZ0X1njeU32SNJeBKIfW",256440,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","7rknFhrVDyxzTJkPSf7LoW",FALSE,"No Me Conoce - Remix",81,0.794,0.79,10,-3.855,0,0.0599,0.144,0,0.0893,0.577,91.984,"audio_features","7rknFhrVDyxzTJkPSf7LoW","spotify:track:7rknFhrVDyxzTJkPSf7LoW","https://api.spotify.com/v1/tracks/7rknFhrVDyxzTJkPSf7LoW","https://api.spotify.com/v1/audio-analysis/7rknFhrVDyxzTJkPSf7LoW",307547,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","5w9c2J52mkdntKOmRLeM2m",FALSE,"Con Calma",95,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,"audio_features","5w9c2J52mkdntKOmRLeM2m","spotify:track:5w9c2J52mkdntKOmRLeM2m","https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m","https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m",193227,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","2qG5sZ7Si6sdK74qLxedYM",FALSE,"Con Altura",90,0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,"audio_features","2qG5sZ7Si6sdK74qLxedYM","spotify:track:2qG5sZ7Si6sdK74qLxedYM","https://api.spotify.com/v1/tracks/2qG5sZ7Si6sdK74qLxedYM","https://api.spotify.com/v1/audio-analysis/2qG5sZ7Si6sdK74qLxedYM",161627,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","35wvL50xvKpCHEJPxLOLPI",TRUE,"Si Estuviésemos Juntos",81,0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,"audio_features","35wvL50xvKpCHEJPxLOLPI","spotify:track:35wvL50xvKpCHEJPxLOLPI","https://api.spotify.com/v1/tracks/35wvL50xvKpCHEJPxLOLPI","https://api.spotify.com/v1/audio-analysis/35wvL50xvKpCHEJPxLOLPI",169248,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","3T5QSIgoaPIh07SwixRDp7",FALSE,"A Solas - Remix",80,0.618,0.743,6,-2.576,0,0.141,0.657,5.95e-06,0.143,0.589,180.021,"audio_features","3T5QSIgoaPIh07SwixRDp7","spotify:track:3T5QSIgoaPIh07SwixRDp7","https://api.spotify.com/v1/tracks/3T5QSIgoaPIh07SwixRDp7","https://api.spotify.com/v1/audio-analysis/3T5QSIgoaPIh07SwixRDp7",273198,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","1g2Z2lOrwayOzDqOc8EfbR",FALSE,"La Cartera",80,0.771,0.796,10,-4.106,0,0.0798,0.0385,9.35e-06,0.218,0.636,87.985,"audio_features","1g2Z2lOrwayOzDqOc8EfbR","spotify:track:1g2Z2lOrwayOzDqOc8EfbR","https://api.spotify.com/v1/tracks/1g2Z2lOrwayOzDqOc8EfbR","https://api.spotify.com/v1/audio-analysis/1g2Z2lOrwayOzDqOc8EfbR",289907,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","1LiN0Z98FkR1t0m8KmLcAH",FALSE,"Amanece",87,0.79,0.631,8,-5.549,0,0.0425,0.437,0,0.158,0.889,94.039,"audio_features","1LiN0Z98FkR1t0m8KmLcAH","spotify:track:1LiN0Z98FkR1t0m8KmLcAH","https://api.spotify.com/v1/tracks/1LiN0Z98FkR1t0m8KmLcAH","https://api.spotify.com/v1/audio-analysis/1LiN0Z98FkR1t0m8KmLcAH",190005,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","38I8OemgIPYHdP5uBNY8BO",TRUE,"Pomposo (Remix) [feat. Yomel el Meloso, Shadow Blow & Bulova]",66,0.871,0.931,8,-3.647,1,0.0503,0.305,0.00275,0.232,0.767,125.03,"audio_features","38I8OemgIPYHdP5uBNY8BO","spotify:track:38I8OemgIPYHdP5uBNY8BO","https://api.spotify.com/v1/tracks/38I8OemgIPYHdP5uBNY8BO","https://api.spotify.com/v1/audio-analysis/38I8OemgIPYHdP5uBNY8BO",225600,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","5jGUJXnELDaDTgiRjD9lsg",TRUE,"200 Mph",76,0.85,0.5,8,-6.708,1,0.0665,0.0139,0.000384,0.0947,0.816,160.02,"audio_features","5jGUJXnELDaDTgiRjD9lsg","spotify:track:5jGUJXnELDaDTgiRjD9lsg","https://api.spotify.com/v1/tracks/5jGUJXnELDaDTgiRjD9lsg","https://api.spotify.com/v1/audio-analysis/5jGUJXnELDaDTgiRjD9lsg",170509,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","4uP3pUP18ennmz0tb3GphR",TRUE,"Solo de Mi",74,0.743,0.73,10,-4.314,0,0.125,0.287,8.1e-05,0.0778,0.15,179.972,"audio_features","4uP3pUP18ennmz0tb3GphR","spotify:track:4uP3pUP18ennmz0tb3GphR","https://api.spotify.com/v1/tracks/4uP3pUP18ennmz0tb3GphR","https://api.spotify.com/v1/audio-analysis/4uP3pUP18ennmz0tb3GphR",197968,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","1c0hsvHLELX6y8qymnpLKL",FALSE,"Soltera - Remix",92,0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.8,92.016,"audio_features","1c0hsvHLELX6y8qymnpLKL","spotify:track:1c0hsvHLELX6y8qymnpLKL","https://api.spotify.com/v1/tracks/1c0hsvHLELX6y8qymnpLKL","https://api.spotify.com/v1/audio-analysis/1c0hsvHLELX6y8qymnpLKL",266087,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","4EKZsrsCKyqr64FBHLc0DU",FALSE,"Créeme",70,0.715,0.874,6,-3.576,1,0.0548,0.126,0.000162,0.105,0.652,96.995,"audio_features","4EKZsrsCKyqr64FBHLc0DU","spotify:track:4EKZsrsCKyqr64FBHLc0DU","https://api.spotify.com/v1/tracks/4EKZsrsCKyqr64FBHLc0DU","https://api.spotify.com/v1/audio-analysis/4EKZsrsCKyqr64FBHLc0DU",214293,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","3TqLIW3qd4qFYkfYsBjVN6",FALSE,"Delincuente",80,0.655,0.858,0,-5.607,0,0.315,0.53,0,0.344,0.65,83.489,"audio_features","3TqLIW3qd4qFYkfYsBjVN6","spotify:track:3TqLIW3qd4qFYkfYsBjVN6","https://api.spotify.com/v1/tracks/3TqLIW3qd4qFYkfYsBjVN6","https://api.spotify.com/v1/audio-analysis/3TqLIW3qd4qFYkfYsBjVN6",396120,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","6MJUCumnQsQEKbCy28tbCP",FALSE,"Adictiva",84,0.788,0.771,4,-3.206,0,0.0563,0.291,5.62e-05,0.172,0.701,99.038,"audio_features","6MJUCumnQsQEKbCy28tbCP","spotify:track:6MJUCumnQsQEKbCy28tbCP","https://api.spotify.com/v1/tracks/6MJUCumnQsQEKbCy28tbCP","https://api.spotify.com/v1/audio-analysis/6MJUCumnQsQEKbCy28tbCP",207853,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","5nV7nX6XszQgXnGZG2Dofx",TRUE,"Pa Jamaica (Remix)",68,0.857,0.981,11,-1.968,0,0.0519,0.189,0.00164,0.692,0.91,116.994,"audio_features","5nV7nX6XszQgXnGZG2Dofx","spotify:track:5nV7nX6XszQgXnGZG2Dofx","https://api.spotify.com/v1/tracks/5nV7nX6XszQgXnGZG2Dofx","https://api.spotify.com/v1/audio-analysis/5nV7nX6XszQgXnGZG2Dofx",304872,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","1Ej96GIBCTvgH7tNX1r3qr",TRUE,"Otro Trago",94,0.747,0.7,0,-4.669,1,0.341,0.136,0.000167,0.11,0.62,176.036,"audio_features","1Ej96GIBCTvgH7tNX1r3qr","spotify:track:1Ej96GIBCTvgH7tNX1r3qr","https://api.spotify.com/v1/tracks/1Ej96GIBCTvgH7tNX1r3qr","https://api.spotify.com/v1/audio-analysis/1Ej96GIBCTvgH7tNX1r3qr",225933,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","7g8YaUQABMal0zWe7a2ijz",TRUE,"Pa Mí - Remix",87,0.688,0.62,11,-8.029,0,0.22,0.753,5.27e-06,0.158,0.727,170.018,"audio_features","7g8YaUQABMal0zWe7a2ijz","spotify:track:7g8YaUQABMal0zWe7a2ijz","https://api.spotify.com/v1/tracks/7g8YaUQABMal0zWe7a2ijz","https://api.spotify.com/v1/audio-analysis/7g8YaUQABMal0zWe7a2ijz",360960,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","6v0lAdFF4haL8xjBIUjtOw",FALSE,"Te Robaré",91,0.673,0.752,2,-3.572,0,0.0561,0.241,4.51e-05,0.0813,0.797,175.997,"audio_features","6v0lAdFF4haL8xjBIUjtOw","spotify:track:6v0lAdFF4haL8xjBIUjtOw","https://api.spotify.com/v1/tracks/6v0lAdFF4haL8xjBIUjtOw","https://api.spotify.com/v1/audio-analysis/6v0lAdFF4haL8xjBIUjtOw",201818,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","4MR1AZhe1p0zTuH2HGhX9L",FALSE,"Guayo",78,0.774,0.774,9,-4.19,1,0.0516,0.233,7.76e-05,0.138,0.489,95.998,"audio_features","4MR1AZhe1p0zTuH2HGhX9L","spotify:track:4MR1AZhe1p0zTuH2HGhX9L","https://api.spotify.com/v1/tracks/4MR1AZhe1p0zTuH2HGhX9L","https://api.spotify.com/v1/audio-analysis/4MR1AZhe1p0zTuH2HGhX9L",222302,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","7fODjB7BrQTGqh0hogW6XD",TRUE,"Que Mas Pues - Remix",86,0.648,0.661,11,-5.027,1,0.195,0.121,2.33e-06,0.12,0.813,113.363,"audio_features","7fODjB7BrQTGqh0hogW6XD","spotify:track:7fODjB7BrQTGqh0hogW6XD","https://api.spotify.com/v1/tracks/7fODjB7BrQTGqh0hogW6XD","https://api.spotify.com/v1/audio-analysis/7fODjB7BrQTGqh0hogW6XD",305962,5,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","5KbBGUpIZd6gVFUU8tqYiQ",TRUE,"Si Se Da",86,0.83,0.71,11,-5.523,0,0.326,0.374,0,0.0877,0.703,93.977,"audio_features","5KbBGUpIZd6gVFUU8tqYiQ","spotify:track:5KbBGUpIZd6gVFUU8tqYiQ","https://api.spotify.com/v1/tracks/5KbBGUpIZd6gVFUU8tqYiQ","https://api.spotify.com/v1/audio-analysis/5KbBGUpIZd6gVFUU8tqYiQ",237013,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","1LIqNVhaIgxXUt2eVoIQJ3",TRUE,"HP",75,0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,"audio_features","1LIqNVhaIgxXUt2eVoIQJ3","spotify:track:1LIqNVhaIgxXUt2eVoIQJ3","https://api.spotify.com/v1/tracks/1LIqNVhaIgxXUt2eVoIQJ3","https://api.spotify.com/v1/audio-analysis/1LIqNVhaIgxXUt2eVoIQJ3",184436,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","5W83ErFkO3aKAIS1WMi6u0",FALSE,"Secreto",90,0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,"audio_features","5W83ErFkO3aKAIS1WMi6u0","spotify:track:5W83ErFkO3aKAIS1WMi6u0","https://api.spotify.com/v1/tracks/5W83ErFkO3aKAIS1WMi6u0","https://api.spotify.com/v1/audio-analysis/5W83ErFkO3aKAIS1WMi6u0",258800,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","6u7jPi22kF8CTQ3rb9DHE7",FALSE,"Old Town Road - Remix",98,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,"audio_features","6u7jPi22kF8CTQ3rb9DHE7","spotify:track:6u7jPi22kF8CTQ3rb9DHE7","https://api.spotify.com/v1/tracks/6u7jPi22kF8CTQ3rb9DHE7","https://api.spotify.com/v1/audio-analysis/6u7jPi22kF8CTQ3rb9DHE7",157067,4,"Dominican Republic"
"0e9KPdQS6JfelKDlMRGNo2","5iwz1NiezX7WWjnCgY5TH4",FALSE,"Calma - Remix",91,0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,"audio_features","5iwz1NiezX7WWjnCgY5TH4","spotify:track:5iwz1NiezX7WWjnCgY5TH4","https://api.spotify.com/v1/tracks/5iwz1NiezX7WWjnCgY5TH4","https://api.spotify.com/v1/audio-analysis/5iwz1NiezX7WWjnCgY5TH4",238200,4,"Dominican Republic"
"13T3u7EdBSfRjTvIcJ4zjY","2qG5sZ7Si6sdK74qLxedYM",FALSE,"Con Altura",90,0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,"audio_features","2qG5sZ7Si6sdK74qLxedYM","spotify:track:2qG5sZ7Si6sdK74qLxedYM","https://api.spotify.com/v1/tracks/2qG5sZ7Si6sdK74qLxedYM","https://api.spotify.com/v1/audio-analysis/2qG5sZ7Si6sdK74qLxedYM",161627,4,"Mexico"
"13T3u7EdBSfRjTvIcJ4zjY","0akyEssGRVHstqCSWXusJL",TRUE,"Fuentes de Ortiz",73,0.83,0.159,1,-14.461,1,0.0383,0.946,2.02e-05,0.362,0.189,104.95,"audio_features","0akyEssGRVHstqCSWXusJL","spotify:track:0akyEssGRVHstqCSWXusJL","https://api.spotify.com/v1/tracks/0akyEssGRVHstqCSWXusJL","https://api.spotify.com/v1/audio-analysis/0akyEssGRVHstqCSWXusJL",207400,4,"Mexico"
"13T3u7EdBSfRjTvIcJ4zjY","2LVWDR1oEthhLIOtT4hHih",FALSE,"Mala Fama",55,0.762,0.582,6,-3.884,0,0.0812,0.186,5.28e-06,0.0596,0.816,175.95,"audio_features","2LVWDR1oEthhLIOtT4hHih","spotify:track:2LVWDR1oEthhLIOtT4hHih","https://api.spotify.com/v1/tracks/2LVWDR1oEthhLIOtT4hHih","https://api.spotify.com/v1/audio-analysis/2LVWDR1oEthhLIOtT4hHih",182467,4,"Mexico"
"13T3u7EdBSfRjTvIcJ4zjY","5w9c2J52mkdntKOmRLeM2m",FALSE,"Con Calma",95,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,"audio_features","5w9c2J52mkdntKOmRLeM2m","spotify:track:5w9c2J52mkdntKOmRLeM2m","https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m","https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m",193227,4,"Mexico"
